2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 23e7b847b1ebc7a5: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 86caf16ac26446fe: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy c59b8a37d07e5d1d: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 515d0e4986e01b06: name 'CCI_20' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 5c0ac1acc44509b1: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy f09f4399444a4175: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 6cbad874c3637f43: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy ffc299224c70545b: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 1ac201adf7754094: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 3b3eabd89f581860: name 'avg_range_last_3' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 10713803f383824d: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 97ffd3ef309e9981: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy ca774acf6ba5d457: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 8427fda4e2921e42: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 051bcc328ee91da8: name 'avg_range_last_5' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 695daa7a52fef587: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy bd3a7eeb9bef6b8d: name 'avg_range_last_50' is not defined
2025-11-19 14:51:22 - ERROR    - __main__ - Error evaluating rule for strategy 8900144a11dd7384: name 'avg_range_last_50' is not defined
